Fichero;Tiempo;Resultado
GKD-b_1_n25_m2.txt;33.0;0.0
GKD-b_1_n25_m2.txt;33.0;0.0
GKD-b_1_n25_m2.txt;34.0;0.0
GKD-b_1_n25_m2.txt;33.0;0.0
GKD-b_1_n25_m2.txt;34.0;0.0
GKD-b_2_n25_m2.txt;35.0;0.0
GKD-b_2_n25_m2.txt;33.0;0.0
GKD-b_2_n25_m2.txt;33.0;0.0
GKD-b_2_n25_m2.txt;33.0;0.0
GKD-b_2_n25_m2.txt;33.0;0.0
GKD-b_3_n25_m2.txt;36.0;0.0
GKD-b_3_n25_m2.txt;34.0;0.0
GKD-b_3_n25_m2.txt;33.0;0.0
GKD-b_3_n25_m2.txt;33.0;0.0
GKD-b_3_n25_m2.txt;34.0;0.0
GKD-b_4_n25_m2.txt;35.0;0.0
GKD-b_4_n25_m2.txt;34.0;0.0
GKD-b_4_n25_m2.txt;35.0;0.0
GKD-b_4_n25_m2.txt;33.0;0.0
GKD-b_4_n25_m2.txt;33.0;0.0
GKD-b_5_n25_m2.txt;33.0;0.0
GKD-b_5_n25_m2.txt;33.0;0.0
GKD-b_5_n25_m2.txt;34.0;0.0
GKD-b_5_n25_m2.txt;33.0;0.0
GKD-b_5_n25_m2.txt;33.0;0.0
GKD-b_6_n25_m7.txt;33.0;13.4792
GKD-b_6_n25_m7.txt;34.0;13.4793
GKD-b_6_n25_m7.txt;33.0;15.2853
GKD-b_6_n25_m7.txt;35.0;12.718
GKD-b_6_n25_m7.txt;34.0;13.4792
GKD-b_7_n25_m7.txt;34.0;14.0986
GKD-b_7_n25_m7.txt;34.0;14.0986
GKD-b_7_n25_m7.txt;33.0;14.0986
GKD-b_7_n25_m7.txt;34.0;16.7546
GKD-b_7_n25_m7.txt;33.0;14.0986
GKD-b_8_n25_m7.txt;33.0;16.7612
GKD-b_8_n25_m7.txt;32.0;16.7612
GKD-b_8_n25_m7.txt;33.0;20.9588
GKD-b_8_n25_m7.txt;33.0;16.7612
GKD-b_8_n25_m7.txt;32.0;16.7612
GKD-b_9_n25_m7.txt;32.0;17.0692
GKD-b_9_n25_m7.txt;33.0;19.9911
GKD-b_9_n25_m7.txt;33.0;19.9911
GKD-b_9_n25_m7.txt;33.0;19.9912
GKD-b_9_n25_m7.txt;33.0;17.0692
GKD-b_10_n25_m7.txt;35.0;30.2731
GKD-b_10_n25_m7.txt;33.0;26.2379
GKD-b_10_n25_m7.txt;33.0;23.2652
GKD-b_10_n25_m7.txt;33.0;26.2379
GKD-b_10_n25_m7.txt;32.0;26.2379
GKD-b_11_n50_m5.txt;24.0;7.92035
GKD-b_11_n50_m5.txt;22.0;8.20264
GKD-b_11_n50_m5.txt;23.0;7.27478
GKD-b_11_n50_m5.txt;23.0;6.54645
GKD-b_11_n50_m5.txt;23.0;4.97162
GKD-b_12_n50_m5.txt;23.0;11.8579
GKD-b_12_n50_m5.txt;22.0;6.80615
GKD-b_12_n50_m5.txt;22.0;8.98547
GKD-b_12_n50_m5.txt;22.0;6.05939
GKD-b_12_n50_m5.txt;22.0;5.12146
GKD-b_13_n50_m5.txt;22.0;9.76196
GKD-b_13_n50_m5.txt;22.0;5.68994
GKD-b_13_n50_m5.txt;22.0;4.37524
GKD-b_13_n50_m5.txt;22.0;9.995
GKD-b_13_n50_m5.txt;23.0;7.68088
GKD-b_14_n50_m5.txt;23.0;5.64175
GKD-b_14_n50_m5.txt;22.0;5.77472
GKD-b_14_n50_m5.txt;22.0;8.11057
GKD-b_14_n50_m5.txt;23.0;6.92368
GKD-b_14_n50_m5.txt;25.0;5.56293
GKD-b_15_n50_m5.txt;23.0;6.47845
GKD-b_15_n50_m5.txt;23.0;7.60486
GKD-b_15_n50_m5.txt;22.0;5.30048
GKD-b_15_n50_m5.txt;22.0;2.94373
GKD-b_15_n50_m5.txt;22.0;9.29785
GKD-b_16_n50_m15.txt;49.0;70.1509
GKD-b_16_n50_m15.txt;50.0;62.7289
GKD-b_16_n50_m15.txt;50.0;62.729
GKD-b_16_n50_m15.txt;50.0;57.1819
GKD-b_16_n50_m15.txt;49.0;42.7457
GKD-b_17_n50_m15.txt;50.0;48.1074
GKD-b_17_n50_m15.txt;50.0;48.1074
GKD-b_17_n50_m15.txt;50.0;48.1074
GKD-b_17_n50_m15.txt;50.0;48.1074
GKD-b_17_n50_m15.txt;50.0;56.8259
GKD-b_18_n50_m15.txt;48.0;48.0938
GKD-b_18_n50_m15.txt;49.0;56.0154
GKD-b_18_n50_m15.txt;47.0;43.196
GKD-b_18_n50_m15.txt;47.0;54.5304
GKD-b_18_n50_m15.txt;48.0;54.5304
GKD-b_19_n50_m15.txt;48.0;56.3115
GKD-b_19_n50_m15.txt;50.0;52.9675
GKD-b_19_n50_m15.txt;48.0;56.7871
GKD-b_19_n50_m15.txt;50.0;47.1875
GKD-b_19_n50_m15.txt;48.0;49.2438
GKD-b_20_n50_m15.txt;48.0;55.7998
GKD-b_20_n50_m15.txt;49.0;47.715
GKD-b_20_n50_m15.txt;48.0;65.2651
GKD-b_20_n50_m15.txt;49.0;47.715
GKD-b_20_n50_m15.txt;48.0;54.1842
GKD-b_21_n100_m10.txt;47.0;20.8574
GKD-b_21_n100_m10.txt;51.0;23.303
GKD-b_21_n100_m10.txt;49.0;22.8458
GKD-b_21_n100_m10.txt;50.0;21.4049
GKD-b_21_n100_m10.txt;46.0;28.5312
GKD-b_22_n100_m10.txt;46.0;25.8827
GKD-b_22_n100_m10.txt;45.0;24.9034
GKD-b_22_n100_m10.txt;46.0;26.092
GKD-b_22_n100_m10.txt;46.0;26.9554
GKD-b_22_n100_m10.txt;46.0;21.4786
GKD-b_23_n100_m10.txt;45.0;29.0541
GKD-b_23_n100_m10.txt;47.0;19.9863
GKD-b_23_n100_m10.txt;47.0;23.7604
GKD-b_23_n100_m10.txt;47.0;18.863
GKD-b_23_n100_m10.txt;46.0;19.2488
GKD-b_24_n100_m10.txt;46.0;26.1512
GKD-b_24_n100_m10.txt;45.0;23.8492
GKD-b_24_n100_m10.txt;46.0;21.2448
GKD-b_24_n100_m10.txt;47.0;23.5223
GKD-b_24_n100_m10.txt;48.0;25.0664
GKD-b_25_n100_m10.txt;47.0;19.3457
GKD-b_25_n100_m10.txt;45.0;20.3877
GKD-b_25_n100_m10.txt;46.0;21.7029
GKD-b_25_n100_m10.txt;48.0;16.9302
GKD-b_25_n100_m10.txt;46.0;19.561
GKD-b_26_n100_m30.txt;142.0;251.159
GKD-b_26_n100_m30.txt;140.0;262.109
GKD-b_26_n100_m30.txt;141.0;251.767
GKD-b_26_n100_m30.txt;145.0;191.549
GKD-b_26_n100_m30.txt;145.0;211.573
GKD-b_27_n100_m30.txt;141.0;191.349
GKD-b_27_n100_m30.txt;141.0;213.093
GKD-b_27_n100_m30.txt;141.0;149.889
GKD-b_27_n100_m30.txt;140.0;245.955
GKD-b_27_n100_m30.txt;140.0;171.447
GKD-b_28_n100_m30.txt;151.0;183.206
GKD-b_28_n100_m30.txt;148.0;209.038
GKD-b_28_n100_m30.txt;144.0;237.183
GKD-b_28_n100_m30.txt;146.0;186.661
GKD-b_28_n100_m30.txt;153.0;157.901
GKD-b_29_n100_m30.txt;142.0;178.013
GKD-b_29_n100_m30.txt;144.0;180.514
GKD-b_29_n100_m30.txt;145.0;199.489
GKD-b_29_n100_m30.txt;142.0;252.061
GKD-b_29_n100_m30.txt;146.0;191.87
GKD-b_30_n100_m30.txt;147.0;196.136
